Gene stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID
ENSMUSG00000020190		A0A0G2JGS6
ENSMUSG00000020190		A0A0G2JDJ0
ENSMUSG00000020190		A0A0G2JGQ2
ENSMUSG00000002324	Q8C5S7	
ENSMUSG00000073888		A0A0R4J0X6
ENSMUSG00000017664		A2A5A3
ENSMUSG00000073888		A0A2I3BQE5
ENSMUSG00000030878	P97817	
ENSMUSG00000046139	Q3TC46	
ENSMUSG00000003348	Q8BSU7	
ENSMUSG00000020526	Q9CQK1	
ENSMUSG00000030878		A0A140LHD9
ENSMUSG00000003348		A0A1W2P6E4
ENSMUSG00000003348		A0A1W2P6U5
ENSMUSG00000004630		A8IK50
ENSMUSG00000046139		A0A494BB25
ENSMUSG00000099900		A0A087WQA9
ENSMUSG00000027400		O35852
ENSMUSG00000027400		A2ANF0
ENSMUSG00000004630		A0A0R4IZX8
ENSMUSG00000004630	P12660	
ENSMUSG00000004630		A0A140LI57
ENSMUSG00000004630		A0A140LHG1
ENSMUSG00000073888		A2AMS8
ENSMUSG00000050296	E9Q876	
ENSMUSG00000037885	Q80ZW0	
ENSMUSG00000037885		E9PXA2
ENSMUSG00000024687	Q3B7Z2	
ENSMUSG00000067529		Q8VFV0
ENSMUSG00000067528		Q8VFV1
ENSMUSG00000027401	Q08189	
ENSMUSG00000026335		F6TGI4
ENSMUSG00000055862	D3Z690	
ENSMUSG00000055862		A0A1X7SB79
ENSMUSG00000055862		A0A1W2P824
ENSMUSG00000020520	Q6P9S7	Q5SQF9
ENSMUSG00000020520		Q5ST18
ENSMUSG00000002996		E9Q1A8
ENSMUSG00000002996		E9Q469
ENSMUSG00000068747	Q6PHU5	
ENSMUSG00000002996		H3BKV0
ENSMUSG00000020519	Q5SQF8	
ENSMUSG00000002996		H3BJQ4
ENSMUSG00000002996		H3BJW8
ENSMUSG00000002996		H3BKS6
ENSMUSG00000002996		H3BKQ9
ENSMUSG00000037335	Q64279	Q5SQG1
ENSMUSG00000037335		Q5SQG0
ENSMUSG00000035284	Q8BX70	A1ILG8
ENSMUSG00000035284		A0A1L1SUY8
ENSMUSG00000025477	Q7TNC9	
ENSMUSG00000035284		A0A1L1SS63
ENSMUSG00000032648	Q9WUB3	
ENSMUSG00000032648		E9PUM3
ENSMUSG00000035284		A0A1L1SSJ3
ENSMUSG00000036073		A2AMS3
ENSMUSG00000036073		A2AMS2
ENSMUSG00000002319	Q8VI75	
ENSMUSG00000025477		Q3TZT4
ENSMUSG00000068745	Q5FW53	
ENSMUSG00000036073		A0A8V5KX58
ENSMUSG00000036073		A0A8V5L185
ENSMUSG00000036073		A0A8V5KY85
ENSMUSG00000002319		D6RES6
ENSMUSG00000036073		Q3TQJ2
ENSMUSG00000004626	Q64324	Q548T0
ENSMUSG00000036073		A0A8V5L0N9
ENSMUSG00000036073		A0A8V5KX60
ENSMUSG00000067261		A2BDY3
ENSMUSG00000030877		Q9D3Y2
ENSMUSG00000026335	P97467	
ENSMUSG00000002319		A0A2I3BQQ0
ENSMUSG00000030877		D3Z0S3
ENSMUSG00000002319		Q5U4C5
ENSMUSG00000026335		E9Q704
ENSMUSG00000030877		D3YWD7
ENSMUSG00000030877		A0A1L1SUA2
ENSMUSG00000026335		F7D4K4
ENSMUSG00000030877		F6RDL4
ENSMUSG00000004626		A0A140LHM1
ENSMUSG00000004626		A0A140LJH9
ENSMUSG00000002997	P31324	
ENSMUSG00000013787	Q9Z148	
ENSMUSG00000002319		A0A2I3BRV3
ENSMUSG00000020198	O54774	
ENSMUSG00000115232		A0A2I3BRG5
ENSMUSG00000026335		F6T0D3
ENSMUSG00000041309		D3Z4R4
ENSMUSG00000020198		A0A1W2P7Z2
ENSMUSG00000013787		A2CG76
ENSMUSG00000004626		A0A140LIF1
ENSMUSG00000002997		H3BK84
ENSMUSG00000032238	P51448	
ENSMUSG00000026335		F8VQA4
ENSMUSG00000032238		G3UZ02
ENSMUSG00000046438	Q7M747	D2XZ39
ENSMUSG00000020198		A0A1W2P6Q6
ENSMUSG00000004626		F8WGM5
ENSMUSG00000078753		B1B0N6
ENSMUSG00000013787		A2CG77
ENSMUSG00000004626		A0A140LJ60
ENSMUSG00000068744	Q9D0P7	
ENSMUSG00000032238	P51448	Q3U1P4
ENSMUSG00000013787		H3BIW5
ENSMUSG00000013787		G3UYH7
ENSMUSG00000073792	Q3TAE8	
ENSMUSG00000012705	Q99P87	Q5BMX4
ENSMUSG00000073792		A2BDY0
ENSMUSG00000073792		A2BDX8
ENSMUSG00000068744		A2AEF3
ENSMUSG00000030876	Q9EPL4	
ENSMUSG00000030876		A0A140LJ45
ENSMUSG00000013974	Q9D8U6	
ENSMUSG00000066150	Q8K211	
ENSMUSG00000066150		A8Y5P1
ENSMUSG00000089665	P0DJI6	
ENSMUSG00000066586		Q8JZX1
ENSMUSG00000040236	Q9CQA1	
ENSMUSG00000023015	Q9WVM1	
ENSMUSG00000066149	Q99JP4	
ENSMUSG00000032235	Q3UZ18	
ENSMUSG00000066584		Q8R1E9
ENSMUSG00000066584		A0A087WRN7
ENSMUSG00000026192	Q9CWJ9	
ENSMUSG00000002320	Q9DBU0	
ENSMUSG00000032235		B0V2P0
ENSMUSG00000032235		B0V2N3
ENSMUSG00000023015		F6WD40
ENSMUSG00000032235		B0V2N9
ENSMUSG00000002320		D3Z6X7
ENSMUSG00000002320		D6RGM8
ENSMUSG00000023015		E9Q9N9
ENSMUSG00000002320		D3YWH4
ENSMUSG00000035004	P0C6B7	
ENSMUSG00000032946	Q9QUG9	
ENSMUSG00000023015		E9Q071
ENSMUSG00000032946		D3YZP2
ENSMUSG00000066583		Q91WB5
ENSMUSG00000002320		D3Z279
ENSMUSG00000002320		D3YYW1
ENSMUSG00000066583		G3UXN8
ENSMUSG00000023015		E9Q851
ENSMUSG00000023015		E9Q1Y6
ENSMUSG00000032946		D3Z3N3
ENSMUSG00000032946		D3YZX2
ENSMUSG00000032946		D6RDD3
ENSMUSG00000078752		A2BH64
ENSMUSG00000066148	Q9DAW6	Q059T9
ENSMUSG00000063851	Q8QZS5	
ENSMUSG00000032946		D3YZP1
ENSMUSG00000032946		D3YXD6
ENSMUSG00000032946		D3Z2F9
ENSMUSG00000036459	Q7TQJ8	
ENSMUSG00000032946		D3YZP4
ENSMUSG00000036459		A0A0U1RPS6
ENSMUSG00000007034	Q91VA1	Q3ULA4
ENSMUSG00000007034		E9PWK0
ENSMUSG00000049571		A0A0G2JGJ7
ENSMUSG00000022324		A0A2I3BRV5
ENSMUSG00000068740	Q9R0M0	
ENSMUSG00000032231	P07356	Q542G9
ENSMUSG00000068740		F7BHW1
ENSMUSG00000032231		B0V2N7
ENSMUSG00000032231		B0V2N8
ENSMUSG00000007591	Q9D411	
ENSMUSG00000007038	O35657	Q3UL64
ENSMUSG00000032231		B0V2N5
ENSMUSG00000035868		E9PUT0
ENSMUSG00000007591		A0A2I3BQM6
ENSMUSG00000059246	Q64732	
ENSMUSG00000007591		A0A2I3BQS0
ENSMUSG00000007591		A0A2I3BQE9
ENSMUSG00000005677	O35627	
ENSMUSG00000029191		G3UWX1
ENSMUSG00000067928		E9QAF5
ENSMUSG00000005677		Q3UEP1
ENSMUSG00000020573	Q9JHG7	
ENSMUSG00000020573		A0A1W2P8F6
ENSMUSG00000005677		M0QWI8
ENSMUSG00000002329	Q9D967	
ENSMUSG00000005677		Q5FW96
ENSMUSG00000049571		E9Q2C0
ENSMUSG00000029191		A0A0N5E9G7
ENSMUSG00000061544		S4R233
ENSMUSG00000090946		E9Q4T4
ENSMUSG00000061544		E9PWT2
ENSMUSG00000061544		S4R1L0
ENSMUSG00000029191		G3X8Z6
ENSMUSG00000010376	P29595	Q3UI46
ENSMUSG00000029191		Q5U4B1
ENSMUSG00000010376		A0A2I3BRG0
ENSMUSG00000069743		E9Q5G8
ENSMUSG00000029191		A0A0N4SVN6
ENSMUSG00000069743		A0A3B2W7H5
ENSMUSG00000068739	P26638	
ENSMUSG00000078546		E9Q6M3
ENSMUSG00000028391	Q9JHB4	
ENSMUSG00000028391		B7ZCH4
ENSMUSG00000068739		Q8C483
ENSMUSG00000020572		A0A1W2P8A9
ENSMUSG00000068739		A2AFS0
ENSMUSG00000068739		A2AFS1
ENSMUSG00000073448		A0A9L6KDU7
ENSMUSG00000029195	Q99N32	
ENSMUSG00000073448		A0A9L6KDY0
ENSMUSG00000073448		A0A9L6KEE6
ENSMUSG00000054199		A0A8I4SX99
ENSMUSG00000029195		S4W6E2
ENSMUSG00000078812	P63242	
ENSMUSG00000028391		B7ZCH5
ENSMUSG00000026336		Q9D5W6
ENSMUSG00000028391		B7ZCH6
ENSMUSG00000002326	Q99L27	
ENSMUSG00000031174		A2ADP5
ENSMUSG00000049571		D6RJ10
ENSMUSG00000026336		E0CXJ0
ENSMUSG00000031174		
ENSMUSG00000002326		A0A2I3BRT9
ENSMUSG00000002326		A0A2I3BQX8
ENSMUSG00000026336		Q14DL2
ENSMUSG00000049571		G3UVW5
ENSMUSG00000020572	Q99KQ4	
ENSMUSG00000007589		A0A2I3BRW2
ENSMUSG00000022324	O08746	
ENSMUSG00000022324		A0A2I3BRF3
ENSMUSG00000049571		D3Z0A9
ENSMUSG00000078812		J3QPS8
ENSMUSG00000078812		A0A0A0MQM0
ENSMUSG00000028392	Q80YW5	B2RT02
ENSMUSG00000028392	Q80YW5	
ENSMUSG00000011958	O54940	
ENSMUSG00000054199	Q9DB00	E9Q507
ENSMUSG00000028392		D6RIR4
ENSMUSG00000011958		Q91VL0
ENSMUSG00000011958		G5E8U9
ENSMUSG00000054199		E9Q507
ENSMUSG00000011958		D6RE50
ENSMUSG00000054199		A0A8I4T097
ENSMUSG00000054199		A0A8I4SYD0
ENSMUSG00000038422	Q9CYW4	
ENSMUSG00000054199		A0A1D5RM47
ENSMUSG00000054199		A0A8I4SX68
ENSMUSG00000011958		F6VF29
ENSMUSG00000031174		Q3UTY5
ENSMUSG00000031174	Q9R0X5	A0A067XG46
ENSMUSG00000031174		A2ADP2
ENSMUSG00000031174		Q3UWJ5
ENSMUSG00000031174		Q8CDM3
ENSMUSG00000007589		A0A2I3BRL3
ENSMUSG00000045038	P16054	
ENSMUSG00000045038		Q8C944
ENSMUSG00000029334		Q8CAH8
ENSMUSG00000019984	Q80YQ2	E9QNV2
ENSMUSG00000007589		Q8K1K3
ENSMUSG00000029334		A0A0G2JEE8
ENSMUSG00000007589		A0A2I3BRI7
ENSMUSG00000029334		Q3TMJ2
ENSMUSG00000007589		A0A2I3BPS4
ENSMUSG00000029334		E9QPH0
ENSMUSG00000005674	Q9CZR3	
ENSMUSG00000029602		D3Z7V8
ENSMUSG00000005674		D3YXS8
ENSMUSG00000031173	P11725	Q543H3
ENSMUSG00000033543	Q80ZM7	Q3TE88
ENSMUSG00000031173		Q8R1A8
ENSMUSG00000005674		M0QWR6
ENSMUSG00000005674		D3YY29
ENSMUSG00000005674		D3Z346
ENSMUSG00000019984	Q80YQ2	H3BJ66
ENSMUSG00000057457		F6S0V7
ENSMUSG00000024140	P97481	
ENSMUSG00000019984	Q80YQ2	F8WJB0
ENSMUSG00000068922		D3YX87
ENSMUSG00000033543		Q05C74
ENSMUSG00000033543		D6RIQ7
ENSMUSG00000019984		H3BLE0
ENSMUSG00000094884		A0A2I3BRW3
ENSMUSG00000019984		H3BJ42
ENSMUSG00000033543		D3Z7S8
ENSMUSG00000063188		Q7TRK4
ENSMUSG00000019984		H3BK33
ENSMUSG00000028393	P10518	
ENSMUSG00000033543		D3Z793
ENSMUSG00000033543		D3Z7C2
ENSMUSG00000019987	Q61176	
ENSMUSG00000032226	Q5JCT0	
ENSMUSG00000028394		A0A0R4J091
ENSMUSG00000059687		F6Z8L7
ENSMUSG00000059687		Q8VFA1
ENSMUSG00000068922		E9PUB7
ENSMUSG00000028394		D6RDT4
ENSMUSG00000029184		Q8VG96
ENSMUSG00000020570	O09117	
ENSMUSG00000029602	Q9Z268	
ENSMUSG00000022218		A0A0R4J293
ENSMUSG00000020570	O09117	Q3TVX7
ENSMUSG00000036009		A0A0R4J0G2
ENSMUSG00000020570		D6RFU9
ENSMUSG00000016283		Q6W9J6
ENSMUSG00000022218		A0A2I3BQN2
ENSMUSG00000016283		Q6W9L1
ENSMUSG00000022218		A0A2I3BS02
ENSMUSG00000036009		H3BJ85
ENSMUSG00000022218		A0A2I3BRW9
ENSMUSG00000057457	P70669	Q3TYM9
ENSMUSG00000057457		A2AC80
ENSMUSG00000036009		H3BK52
ENSMUSG00000090894		A2RT31
ENSMUSG00000095858		A0A2I3BRU4
ENSMUSG00000095858		A0A2I3BRX0
ENSMUSG00000095603		A0A2I3BQG5
ENSMUSG00000033768		E9PUM9
ENSMUSG00000019897	Q8R2N0	
ENSMUSG00000033768		E9Q5N7
ENSMUSG00000033768		E9PUN0
ENSMUSG00000029603	Q61010	
ENSMUSG00000033790	Q8BKN5	
ENSMUSG00000033768		A0A494B8Y4
ENSMUSG00000035860	Q8BL00	
ENSMUSG00000067028	Q0V8T8	
ENSMUSG00000033768	E9Q7X7	
ENSMUSG00000067028		A0A087WPQ7
ENSMUSG00000033768		F6Y027
ENSMUSG00000002279		F6YC79
ENSMUSG00000033768	E9PUN2	
ENSMUSG00000033768		E9PUN1
ENSMUSG00000002279		Z4YJR1
ENSMUSG00000002279	Q3U3R4	
ENSMUSG00000071708	P97355	
ENSMUSG00000033790		A0A0U1RPL6
ENSMUSG00000071708		E9PZ58
ENSMUSG00000047215		A0A0G2JFQ3
ENSMUSG00000033790		A0A0U1RPY9
ENSMUSG00000071708		A2AC81
ENSMUSG00000002279		D6RDS1
ENSMUSG00000033790		A0A0U1RNR8
ENSMUSG00000005540	P20693	
ENSMUSG00000034990		E9Q5L1
ENSMUSG00000061742		A0A0R4J1I9
ENSMUSG00000005540		Q8VH32
ENSMUSG00000035835		E9QAX3
ENSMUSG00000005540		Q8VH33
ENSMUSG00000005540		A0A140LI63
ENSMUSG00000005540		A0A140LJ27
ENSMUSG00000061742		F7A0H7
ENSMUSG00000047215		D3Z629
ENSMUSG00000047215		D3YZT0
ENSMUSG00000022371	Q80X19	
ENSMUSG00000059810		Z4YJQ4
ENSMUSG00000035835		A0A0R3P9D0
ENSMUSG00000059810		I7HPB2
ENSMUSG00000035835		E9PZA9
ENSMUSG00000022371		B7ZNH7
ENSMUSG00000035835		E9Q8U7
ENSMUSG00000022371		F7D5Y4
ENSMUSG00000035835		E9PVZ4
ENSMUSG00000047215	P51410	Q5EBQ6
ENSMUSG00000035835		E9Q4F1
ENSMUSG00000046873	Q8CHX6	
ENSMUSG00000046873		A0A0A0MQE2
ENSMUSG00000047215		A0A0G2JES3
ENSMUSG00000020125	Q3UP87	
ENSMUSG00000046873	Q3TTC2	
ENSMUSG00000031494	Q91ZX1	
ENSMUSG00000031494		A0A140LI09
ENSMUSG00000019214		E9Q2M3
ENSMUSG00000050840	Q9Z0M3	
ENSMUSG00000046873		A2AC84
ENSMUSG00000040472	Q9JHK4	
ENSMUSG00000091736	Q3TTC2	
ENSMUSG00000042564		Q9D3V8
ENSMUSG00000047496	Q8BG47	
ENSMUSG00000042564		A0A2R8VHN9
ENSMUSG00000061780	P03953	B7ZNS9
ENSMUSG00000029199		A0A0M3HEP3
ENSMUSG00000040197	Q91ZW7	Q3KNN8
ENSMUSG00000061780	P03953	Q3UP47
ENSMUSG00000059810	Q9DC04	
ENSMUSG00000034990	Q8K561	
ENSMUSG00000017670	Q8BHL5	
ENSMUSG00000029199		A0A0G2JFF7
ENSMUSG00000034990		E9PVT3
ENSMUSG00000034990		E9PWK6
ENSMUSG00000040472		A0A2K6EDL0
ENSMUSG00000029199	Q99M04	
ENSMUSG00000042564		A0A087WRJ7
ENSMUSG00000017670		F6YXR3
ENSMUSG00000059810		I7HJI7
ENSMUSG00000020454	Q9EST3	
ENSMUSG00000059810		I7HFV2
ENSMUSG00000031495	Q91ZW8	Q3UW57
ENSMUSG00000019214		E9PVJ3
ENSMUSG00000034990		A0A140LIX3
ENSMUSG00000031495	Q91ZW8	
ENSMUSG00000034990		A0A140LIF2
ENSMUSG00000059810		Q542M0
ENSMUSG00000019214		A0A0R4J0I4
ENSMUSG00000059810		F6X4A2
ENSMUSG00000046321	Q673U1	
ENSMUSG00000019214		F6ZBE7
ENSMUSG00000019214		F6YVH6
ENSMUSG00000020454		Q5NBZ7
ENSMUSG00000013833	Q6PGF3	E9QP84
ENSMUSG00000017670		F6XD63
ENSMUSG00000013833	Q6PGF3	G3UW74
ENSMUSG00000020454		A8Y5K6
ENSMUSG00000020564	Q9CZ05	
ENSMUSG00000041199		A0A494BAK7
ENSMUSG00000029201	O70475	Q3TS38
ENSMUSG00000058046		F6UZS4
ENSMUSG00000017670		D6RHT3
ENSMUSG00000017670		Q5GMG0
ENSMUSG00000020454		Q5NBZ4
ENSMUSG00000017670		A2A5A7
ENSMUSG00000013833		E9PZW4
ENSMUSG00000013833		E9QAH8
ENSMUSG00000013833		E9PWX0
ENSMUSG00000029201		D3YXP9
ENSMUSG00000105835		A0A0G2JGR2
ENSMUSG00000041199	Q8VCZ8	
ENSMUSG00000056824		Q6NXM6
ENSMUSG00000056824		A2A4U4
ENSMUSG00000002332	Q99L04	
ENSMUSG00000035773	Q91V45	B2CP06
ENSMUSG00000035773		C5H7S2
ENSMUSG00000062937	Q9CQ65	
ENSMUSG00000017667		A2A4U6
ENSMUSG00000044303	P51480	
ENSMUSG00000041062	Q8C160	
ENSMUSG00000027670	Q9D611	
ENSMUSG00000033965	O70324	Q05BA2
ENSMUSG00000044303	Q64364	
ENSMUSG00000073802	P55271	Q549R4
ENSMUSG00000020564		F7C0E4
ENSMUSG00000020564		F6X2K7
ENSMUSG00000068921		G3X9M0
ENSMUSG00000026820	Q8BWM0	
ENSMUSG00000031967	Q920A7	
ENSMUSG00000020564		A0A1W2P743
ENSMUSG00000056536		G3X9F1
ENSMUSG00000026820		A0A0A6YWP8
ENSMUSG00000068921		A0A0R4J1B9
ENSMUSG00000068921		G3UWM7
ENSMUSG00000018554		B2RUF0
ENSMUSG00000068921		G3UWZ6
ENSMUSG00000019564	Q62431	
ENSMUSG00000019297	Q8BMC4	
ENSMUSG00000019564		A0A0R4J1A7
ENSMUSG00000018554		J3QNB9
ENSMUSG00000020564		B2RW07
ENSMUSG00000067562		Q9D410
ENSMUSG00000056536		A0A087WQ32
ENSMUSG00000056536		A0A087WS03
ENSMUSG00000018554		A0A0A0MQD2
ENSMUSG00000067562		B1AX27
ENSMUSG00000052997	Q9Z1F9	
ENSMUSG00000020564		A0A1W2P7C9
ENSMUSG00000056536		A0A087WNT9
ENSMUSG00000068921	Q9ER88	
ENSMUSG00000019564		D3YVQ2
ENSMUSG00000068921		G3UZC0
ENSMUSG00000020564		D3Z7I2
ENSMUSG00000068921		G3UWJ4
ENSMUSG00000052997		H3BJQ2
ENSMUSG00000068921		G3UWR5
ENSMUSG00000068921		G3UYM6
ENSMUSG00000068921		G3UYP3
ENSMUSG00000052997		H3BLR3
ENSMUSG00000022219	O70303	
ENSMUSG00000067561		Q14AJ8
ENSMUSG00000052997		H3BLM2
ENSMUSG00000031970		H3BIX2
ENSMUSG00000067561		Q9D410
ENSMUSG00000052997		A2BH29
ENSMUSG00000040432	Q9JJL9	
ENSMUSG00000045092	O08530	
ENSMUSG00000031970	Q9CZ00	H3BK17
ENSMUSG00000035754	Q4VBE8	
ENSMUSG00000046908	O88855	A7VJD3
ENSMUSG00000031970	Q9CZ00	H3BKU0
ENSMUSG00000020562	Q9D581	
ENSMUSG00000032894		B1AX30
ENSMUSG00000063317		E9Q6Y8
ENSMUSG00000063011		A0A494B9A6
ENSMUSG00000063011	Q61468	
ENSMUSG00000026404	Q9DBN9	
ENSMUSG00000020453		Q7TNQ3
ENSMUSG00000063011		A0A494B9J7
ENSMUSG00000020561	Q78WZ7	B2RT77
ENSMUSG00000018459	Q91Y63	Q3UUJ6
ENSMUSG00000018459		A2A4U9
ENSMUSG00000033554	Q9CWQ0	
ENSMUSG00000033554		
ENSMUSG00000033554		A0A0G2JE69
ENSMUSG00000033554		V9GXP1
ENSMUSG00000041483	Q99LI5	
ENSMUSG00000035745	Q91ZU9	
ENSMUSG00000033554		Q8BG20
ENSMUSG00000039725		Q5U452
ENSMUSG00000035745		F7BA29
ENSMUSG00000031562	Q8K2D6	G3X908
ENSMUSG00000035745		F7ARC5
ENSMUSG00000020453		Q5NBZ2
ENSMUSG00000002635	Q8C5N5	
ENSMUSG00000002635		F6SGV3
ENSMUSG00000020453	Q5NBY9	
ENSMUSG00000031562		G3UYA2
ENSMUSG00000020453		Q9JMG9
ENSMUSG00000020453		Q5NBZ1
ENSMUSG00000027661	Q8VHD6	A2A4V1
ENSMUSG00000020453		Q5NBY8
ENSMUSG00000031323		B1AX33
ENSMUSG00000031562		G3UYS1
ENSMUSG00000043787	Q8K4N3	A0A0R4J0S5
ENSMUSG00000052554	Q7TNV8	
ENSMUSG00000059463	Q3UW43	
ENSMUSG00000110641	Q8K4N2	
ENSMUSG00000110641		A0A1D5RLU1
ENSMUSG00000089809	Q8JZL7	
ENSMUSG00000046230	Q5H8C4	
ENSMUSG00000031323	Q9D9R7	
ENSMUSG00000000216	Q9WU39	
ENSMUSG00000079842	Q8K4N2	Q0VB31
ENSMUSG00000046354	Q7TNV9	
ENSMUSG00000031323	Q9D9R7	B1AX34
ENSMUSG00000089809		A0A1B0GSM5
ENSMUSG00000089809		E9Q813
ENSMUSG00000059230	P82019	Q499H9
ENSMUSG00000079476		B1AX35
ENSMUSG00000046230		A0A286YCT3
ENSMUSG00000050756	Q91VD6	Q0VDZ1
ENSMUSG00000017688		Q059V1
ENSMUSG00000118409	Q99N64	
ENSMUSG00000089809		E0CXS0
ENSMUSG00000017688		E9QPS1
ENSMUSG00000046230		A0A494B9C3
ENSMUSG00000026398	P45448	
ENSMUSG00000046230		A0A286YCC3
ENSMUSG00000026398		Q1WLP7
ENSMUSG00000089809		E0CXU2
ENSMUSG00000101500		A0A0A0MQP3
ENSMUSG00000026398		A0A0A6YY04
ENSMUSG00000114725		
ENSMUSG00000034189	Q8BTX9	
ENSMUSG00000034189		A0A1D5RLG0
ENSMUSG00000027834		E0CYW0
ENSMUSG00000034189		A0A1D5RM62
ENSMUSG00000034189		A0A1D5RM89
ENSMUSG00000026398		A0A0A6YWQ4
ENSMUSG00000018566	P14142	
ENSMUSG00000018566		J3QK17
ENSMUSG00000027834	O35684	
ENSMUSG00000018566		J3QMX9
ENSMUSG00000018566		J3QMU2
ENSMUSG00000018566		J3QNF4
ENSMUSG00000044712	G3UVW3	
ENSMUSG00000018566		A0A0G2JDD0
ENSMUSG00000018566		J3QP46
ENSMUSG00000002280	Q7TMW6	
ENSMUSG00000044712		Q3USV8
ENSMUSG00000056829	Q64733	B9EII5
ENSMUSG00000068999		K7N788
ENSMUSG00000037822	Q91VT8	
ENSMUSG00000030873	Q9WU38	A2RS45
ENSMUSG00000030873		Q3TP51
ENSMUSG00000037822		F8WHW8
ENSMUSG00000044712		D3YUW5
ENSMUSG00000031831	Q9D2H9	
ENSMUSG00000030873		A0A0U1RNR9
ENSMUSG00000044712		E0CY99
ENSMUSG00000090581		H3BK29
ENSMUSG00000002280		A0A494BA87
ENSMUSG00000090581		L7N478
ENSMUSG00000037822		D3YYP6
ENSMUSG00000044712		F2Z3Y3
ENSMUSG00000013858	Q8CIV2	
ENSMUSG00000022220	Q91WF3	
ENSMUSG00000013858		F6RN19
ENSMUSG00000002280		D6RJ43
ENSMUSG00000092049		K7N784
ENSMUSG00000092049		A0A3B2WB57
ENSMUSG00000022220		A0A2I3BPD6
ENSMUSG00000018569	Q9Z261	
ENSMUSG00000053765		Q14AZ4
ENSMUSG00000018569		B1AR46
ENSMUSG00000018569		B1AR47
ENSMUSG00000053765		F7AC31
ENSMUSG00000017897	O08575	
ENSMUSG00000018569		J3QQ48
ENSMUSG00000027776		F8WI71
ENSMUSG00000027776	P43431	Q549G3
ENSMUSG00000034435	Q8BHG3	Q0VEI2
ENSMUSG00000031832	Q6PDZ2	
ENSMUSG00000001168		Q8VI97
ENSMUSG00000034951		Q3TR20
ENSMUSG00000001168		E9Q326
ENSMUSG00000031832		D6RI25
ENSMUSG00000034951		A0A0R4J0Q9
ENSMUSG00000028649		F6RCJ3
ENSMUSG00000021108		A0A1Y7VJ89
ENSMUSG00000004665	Q08093	Q543F3
ENSMUSG00000004665		D3Z7R6
ENSMUSG00000046999	E9Q0B3	
ENSMUSG00000028649		F6RL59
ENSMUSG00000066861		Q8K469
ENSMUSG00000066861		Q05BJ7
ENSMUSG00000024266	Q9D5P4	
ENSMUSG00000026319		A0A087WRM8
ENSMUSG00000071646	Q9R190	
ENSMUSG00000028145	Q3UUI3	
ENSMUSG00000022221	Q9QZL0	
ENSMUSG00000019832	Q9CZE3	Q0PD23
ENSMUSG00000019832		A0A1Y7VIZ0
ENSMUSG00000096229		Q7TRI5
ENSMUSG00000096220		Q7TRI4
ENSMUSG00000022221		E9PZP3
ENSMUSG00000021108	P23298	
ENSMUSG00000095483		Q7TRI3
ENSMUSG00000144252		
ENSMUSG00000062914		Q8VFH3
ENSMUSG00000034614	Q7TMJ8	
ENSMUSG00000022221		A0A2I3BPT3
ENSMUSG00000068373		A0A2R8VHF1
ENSMUSG00000068373		F6ZGR6
ENSMUSG00000034614		Z4YN57
ENSMUSG00000044537		
ENSMUSG00000022221		A0A2I3BQW9
ENSMUSG00000068373		A0A2R8VKG2
ENSMUSG00000049573		Q8VEU0
ENSMUSG00000023336		Q9CQZ8
ENSMUSG00000023411		A0A2I3BS51
ENSMUSG00000095138		Q8VFZ8
ENSMUSG00000034614		F6S185
ENSMUSG00000071645	Q8R3F9	
ENSMUSG00000095075		Q7TRI2
ENSMUSG00000060863		D3YZN1
ENSMUSG00000028148	Q9CQJ0	
ENSMUSG00000034614		Z4YMN3
ENSMUSG00000028148		A0A0G2JEK7
ENSMUSG00000060863	P56841	Q4FZI4
ENSMUSG00000068373		D3YZ21
ENSMUSG00000091648	P0CG09	
ENSMUSG00000023336	Q9ESH5	Q3UQ76
ENSMUSG00000028649		F6YKN8
ENSMUSG00000029203	P61087	Q6ZWQ6
ENSMUSG00000066359	P56840	Q3UWQ4
ENSMUSG00000066359		A0A1Y7VM49
ENSMUSG00000029203		A0A0J9YUI1
ENSMUSG00000061046	Q9DB32	
ENSMUSG00000000701	P56845	Q3UT92
ENSMUSG00000071644	Q9D8N0	Q4FZK2
ENSMUSG00000061046		D3YZU6
ENSMUSG00000068940	P56842	Q0VBM6
ENSMUSG00000029203		Q3V3R8
ENSMUSG00000029203		A0A0J9YU07
ENSMUSG00000079007		A6H686
ENSMUSG00000018565		J3QJV1
ENSMUSG00000079007	P56844	
ENSMUSG00000029203		F8WIC2
ENSMUSG00000029203		A0A0J9YUR9
ENSMUSG00000029203		D3Z4U3
ENSMUSG00000034112	A7L9Z8	
ENSMUSG00000034112		A0A1D5RM13
ENSMUSG00000041359	P56280	
ENSMUSG00000069833		E9Q616
ENSMUSG00000041359		Q3UES7
ENSMUSG00000061046		D3YUS7
ENSMUSG00000069833		A0A494B8Y7
ENSMUSG00000041359		H3BJP6
ENSMUSG00000052776	P11928	
ENSMUSG00000041359		H3BJ18
ENSMUSG00000069833		G5E8K8
ENSMUSG00000018565	Q99L85	
ENSMUSG00000069833		A0A494BBD5
ENSMUSG00000041359		H3BJA0
ENSMUSG00000034105	Q8K0P3	
ENSMUSG00000071202	D3Z5T1	
ENSMUSG00000097929	A0A1B0GQX2	
ENSMUSG00000034105		A0A1D5RMA2
ENSMUSG00000097929		
ENSMUSG00000024653	Q06318	Q3UKV9
ENSMUSG00000018565		J3QN35
